pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
27,14B,B,3.0,3_10,B,14.0,,,14B,,14D,983610,983990,380,A,4.0,4_13,A,14.0,,14B,,14D,,1166830,1167340,510,Ja.,En dan hier de en dan de balk.,Yes.,And then here the and then the bar.,,,14D,14B,True,Het mannetje dat ze omarmt.,,The male who embraces them.,,14D,14B,,,True,1073,983610.0,983990.0,380.0,1166830.0,1167340.0,510.0,both,both,both
27,14D,B,3.0,3_10,B,14.0,,,14B,,14D,983610,983990,380,A,4.0,4_13,A,14.0,,14B,,14D,,1166830,1167340,510,Ja.,En dan hier de en dan de balk.,Yes.,And then here the and then the bar.,,,14D,14B,True,Het mannetje dat ze omarmt.,,The male who embraces them.,,14D,14B,,,True,1074,983610.0,983990.0,380.0,1166830.0,1167340.0,510.0,both,both,both
27,14B,A,4.0,4_13,A,14.0,,14B,,14D,,1166830,1167340,510,B,5.0,5_16,B,14.0,,,14B,,14D,1346460,1346910,450,Het mannetje dat ze omarmt.,,The male who embraces them.,,14D,14B,,,True,,het omarmen van de toren,,embracing the tower,,,14D,14B,True,1075,1166830.0,1167340.0,510.0,1346460.0,1346910.0,450.0,both,both,both
27,14D,A,4.0,4_13,A,14.0,,14B,,14D,,1166830,1167340,510,B,5.0,5_16,B,14.0,,,14B,,14D,1346460,1346910,450,Het mannetje dat ze omarmt.,,The male who embraces them.,,14D,14B,,,True,,het omarmen van de toren,,embracing the tower,,,14D,14B,True,1076,1166830.0,1167340.0,510.0,1346460.0,1346910.0,450.0,both,both,both
27,14B,B,5.0,5_16,B,14.0,,,14B,,14D,1346460,1346910,450,A,6.0,6_5,A,14.0,,14B,,14D,,1389960,1390270,310,,het omarmen van de toren,,embracing the tower,,,14D,14B,True,Het mannetje dat de balk omarmt.,,The male embracing the beam.,,14D,14B,,,True,1077,1346460.0,1346910.0,450.0,1389950.0,1390280.0,330.0,both,both,both
27,14D,B,5.0,5_16,B,14.0,,,14B,,14D,1346460,1346910,450,A,6.0,6_5,A,14.0,,14B,,14D,,1389960,1390270,310,,het omarmen van de toren,,embracing the tower,,,14D,14B,True,Het mannetje dat de balk omarmt.,,The male embracing the beam.,,14D,14B,,,True,1078,1346460.0,1346910.0,450.0,1389950.0,1390280.0,330.0,both,both,both
28,12C,B,1.0,1_4,B,12.0,,,12C,,,115277,116258,981,A,2.0,2_5,A,12.0,,12C,,,,551526,552006,480,,"Wat breder, met daarop een soort spitse, bijna toeterachtig iets.",,"A little wider, with a kind of pointed, almost horn-like something on top.",,,12C,,True,En links een groot uitsteeksel met daaraan nog een ander uitteeks- uitsteeksel.,,"And on the left, a large protrusion with another protrusion attached.",,12C,,,,True,1079,115277.0,116258.0,981.0,551526.0,552006.0,480.0,left,left,left
28,07B,A,1.0,1_5,A,7.0,,07B,,,,155311,155813,502,B,2.0,2_10,B,7.0,,,07B,,,630022,630307,285,Het is helemaal omringd aan de bovenkant.,,It is completely surrounded at the top.,,07B,07B,,,True,,"Dat lijkt, wat ik straks zei, alsof het schapje- alsof je een soort schapje erop hebt en er staat een soort bakje op.",,"That seems, what I said a moment ago, like the shelf- like you have some kind of shelf on it and there's some kind of tray on it.",,,,07B,True,1080,155311.0,155813.0,502.0,629999.5,630329.5,330.0,both,right,both
28,07A,A,1.0,1_5,A,7.0,,07A,,,,166161,166675,514,B,2.0,2_10,B,7.0,,,07A,,,631087,631447,360,"Ja, een soort omgekeerde trapeze.",,"Yes, a kind of inverted trapeze.",,07A,07A,,,True,,"Dat lijkt, wat ik straks zei, alsof het schapje- alsof je een soort schapje erop hebt en er staat een soort bakje op.",,"That seems, what I said a moment ago, like the shelf- like you have some kind of shelf on it and there's some kind of tray on it.",,,,07A,True,1081,166161.0,166675.0,514.0,631087.0,631447.0,360.0,both,right,both
28,03C,A,1.0,1_7,A,3.0,,03C,,,,222597,222997,400,B,2.0,2_4,B,3.0,,,03C,,,536833,537193,360,"Ja, de voet is driehoekig en de been is een beetje gedraaid.",,"Yes, the foot is triangular and the leg is slightly twisted.",,03C,,,,True,,En dan de gedraaide euh spie- Ja...,,And then the twisted euh spie- Yes....,,,,03C,True,1082,222597.0,222997.0,400.0,536833.0,537193.0,360.0,left,right,left_right
28,08B,B,1.0,1_8,B,8.0,,,08B,,,239103,239651,548,A,2.0,2_3,A,8.0,,08B,,,,501169,501465,296,,"Met twee, ja, aan de zijkant weer twee...",,"With two, yes, on the side again two....",,,08B,08B,True,Aan de buitenkant daarvan twee uitsteeksels aan beide kanten.,,On the outside of it two protrusions on both sides.,,08B,,,,True,1083,239103.0,239651.0,548.0,501152.0,501482.0,330.0,left,both,both
28,06D,B,1.0,1_10,B,6.0,,,06D,,,295963,296464,501,A,2.0,2_11,A,6.0,,06D,,,,641057,641317,260,,"En dan zit er een soort balkje doorheen, waardoor het een beetje op een euh snor lijkt.",,"And then there's a kind of bar through it, making it look a bit like a euh mustache.",,,,06D,True,"Oeh, dit is de bolletje met de snor er doorheen.",,"Ugh, this is the bulb with the mustache through it.",,,06D,,,True,1084,295963.0,296464.0,501.0,641022.0,641352.0,330.0,right,right,right
28,04A,B,1.0,1_12,B,4.0,,,04A,,,336448,336698,250,A,3.0,3_6,B,4.0,,04A,,,,799385,799685,300,,Hij heeft links een soort spitse neus en dan bovenop een soort bakje op de kop als een hoedje.,,It has a kind of pointed nose on the left and then on top of it a kind of bowl on the head like a hat.,,,04A,04A,True,"Oh, dat is met het euh hoedje erbovenop.",,"Oh, that's with the euh hat on top.",,04A,04A,,,True,1085,336408.0,336738.0,330.0,799370.0,799700.0,330.0,both,both,both
28,15C,A,1.0,1_13,A,15.0,,15C,,,,349710,350128,418,B,2.0,2_8,B,15.0,,,15C,,,587727,588007,280,Deze heeft een plateau in het midden aan de onderkant.,,This one has a platform in the middle at the bottom.,,,15C,,,True,,En deze is euh met het vierkant dat aan de benedenkant euh doorsnijdt.,,And this one is euh with the square that intersects euh at the bottom.,,,,15C,True,1086,349710.0,350128.0,418.0,587702.0,588032.0,330.0,right,right,right
28,10B,B,1.0,1_14,B,10.0,,,10B,,10F,376010,376236,226,A,2.0,2_1,A,10.0,,10B,,10F,,438578,439038,460,,"En deze heeft soort van euh twee armpjes met, ja, soort bolletjes erop aan beide kanten.",,"And this one has kind of euh two little arms with, yeah, kind of balls on them on both sides.",,,10F,10B,True,"Euh, deze heeft weer de twee uitsteeksels aan de zijkanten met een bolletje erop en de springplank.",,"Euh, this one again has the two protrusions on the sides with a ball on top and the springboard.",,10F,10B,,,True,1087,375958.0,376288.0,330.0,438578.0,439038.0,460.0,both,both,both
28,10F,B,1.0,1_14,B,10.0,,,10B,,10F,376010,376236,226,A,2.0,2_1,A,10.0,,10B,,10F,,438578,439038,460,,"En deze heeft soort van euh twee armpjes met, ja, soort bolletjes erop aan beide kanten.",,"And this one has kind of euh two little arms with, yeah, kind of balls on them on both sides.",,,10F,10B,True,"Euh, deze heeft weer de twee uitsteeksels aan de zijkanten met een bolletje erop en de springplank.",,"Euh, this one again has the two protrusions on the sides with a ball on top and the springboard.",,10F,10B,,,True,1088,375958.0,376288.0,330.0,438578.0,439038.0,460.0,both,both,both
28,08E,A,2.0,2_3,A,8.0,,08E,,,,466296,466904,608,B,3.0,3_16,B,8.0,,,08D,,08E,926966,927706,740,Deze heeft een voetje euh onderk- aan de onderkant en hetzelfde soort aan de rechterkant met de...,,This one has a foot euh underk- on the bottom and the same kind on the right side with the...,,08E,,,,True,,En dan twee afgebogen uitstekels onder en rechts.,,And then two deflected protuberances below and to the right.,,,08E,08D,True,1089,466296.0,466904.0,608.0,926966.0,927706.0,740.0,left,both,both
28,08B,A,2.0,2_3,A,8.0,,08B,,,,501585,502063,478,B,2.0,2_3,A,8.0,,,08B,,,518786,519468,682,Aan de buitenkant daarvan twee uitsteeksels aan beide kanten.,,On the outside of it two protrusions on both sides.,,,08B,,,True,,Alsof die het vierkant snijdt aan de bovenkant.,,As if that cuts the square at the top.,,,08B,08B,True,1090,501585.0,502063.0,478.0,518786.0,519468.0,682.0,right,both,both
28,03C,B,2.0,2_4,B,3.0,,,03C,,,536833,537193,360,A,3.0,3_3,A,3.0,,03C,,,,756376,756816,440,,En dan de gedraaide euh spie- Ja...,,And then the twisted euh spie- Yes....,,,,03C,True,Dit is het driehoekige voetje met het gedraaide been ertussen.,,This is the triangular foot with the twisted leg in between.,,03C,,,,True,1091,536833.0,537193.0,360.0,756376.0,756816.0,440.0,left,right,left_right
28,12A,A,2.0,2_5,A,12.0,,12A,,,,546274,546942,668,B,3.0,3_2,B,12.0,,,12A,,,742707,742907,200,Deze heeft een euh horizontaal platte cirkel aan de rechterkant.,,This one has a euh horizontal flat circle on the right side.,,,12A,,,True,,"Ja, deze is met dat euh platte tafeltje aan de rechterkant en dan het uitsteeksel met de toeter links.",,"Yes, this one is with that uh flat table on the right and then the protrusion with the horn on the left.",,,,12A,True,1092,546274.0,546942.0,668.0,742642.0,742972.0,330.0,right,right,right
28,12B,A,2.0,2_5,A,12.0,,12B,,,,550501,550861,360,B,3.0,3_2,B,12.0,,,12B,,,744496,744694,198,En links een groot uitsteeksel met daaraan nog een ander uitteeks- uitsteeksel.,,"And on the left, a large protrusion with another protrusion attached.",,12B,,,,True,,"Ja, deze is met dat euh platte tafeltje aan de rechterkant en dan het uitsteeksel met de toeter links.",,"Yes, this one is with that uh flat table on the right and then the protrusion with the horn on the left.",,,12B,,True,1093,550501.0,550861.0,360.0,744430.0,744760.0,330.0,left,left,left
28,15C,B,2.0,2_8,B,15.0,,,15C,,,587727,588007,280,A,3.0,3_5,A,15.0,,15C,,,,777337,777987,650,,En deze is euh met het vierkant dat aan de benedenkant euh doorsnijdt.,,And this one is euh with the square that intersects euh at the bottom.,,,,15C,True,"Euh, deze heeft het pijpje en doorboorde vierkant in de midden onder.",,"Euh, this one has the pipe and pierced square in the center below.",,,15C,,,True,1094,587702.0,588032.0,330.0,777337.0,777987.0,650.0,right,right,right
28,09A,B,2.0,2_16,B,9.0,,,09A,,,719894,720294,400,A,3.0,3_11,A,9.0,,09A,,,,861672,862472,800,,En dan nog een uitsteekseltje rechtsboven.,,And then another protrusion in the upper right.,,,,09A,True,"En nog het soort, ja.",,"And still the kind, yes.",,,09A,,,True,1095,719894.0,720294.0,400.0,861672.0,862472.0,800.0,right,right,right
28,12A,B,3.0,3_2,B,12.0,,,12A,,,742707,742907,200,A,4.0,4_1,A,12.0,,12A,,,,935625,936285,660,,"Ja, deze is met dat euh platte tafeltje aan de rechterkant en dan het uitsteeksel met de toeter links.",,"Yes, this one is with that uh flat table on the right and then the protrusion with the horn on the left.",,,,12A,True,"Euh, dit is de toeter met het platte cirkel aan de rechterkant.",,"Euh, this is the horn with the flat circle on the right.",,,12A,,,True,1096,742642.0,742972.0,330.0,935625.0,936285.0,660.0,right,right,right
28,03C,A,3.0,3_3,A,3.0,,03C,,,,756376,756816,440,B,6.0,6_10,B,3.0,,,03C,,,1316550,1316790,240,Dit is het driehoekige voetje met het gedraaide been ertussen.,,This is the triangular foot with the twisted leg in between.,,03C,,,,True,,,,,,,,03C,True,1097,756376.0,756816.0,440.0,1316505.0,1316835.0,330.0,left,right,left_right
28,08B,B,3.0,3_16,B,8.0,,,08B,,,923073,923273,200,A,4.0,4_3,A,8.0,,08B,,,,954161,954561,400,,En dit is die met die ruitvormige doorboorde euh uitsteeksels aan de bovenkant.,,And this is the one with those diamond-shaped pierced euh protrusions at the top.,,,08B,08B,True,Dit is de ruit die doorboord is met de verrekijkers.,,This is the window pierced with the binoculars.,,08B,08B,,,True,1098,923008.0,923338.0,330.0,954161.0,954561.0,400.0,both,both,both
28,07B,B,4.0,4_6,B,7.0,,,07B,,,981757,982177,420,A,5.0,5_1,A,7.0,,07B,,,,1085231,1085551,320,,"Deze is die met dat euh schapje, half doorboorde of dat vierkante, half boven.",,"This one is the one with that euh shelf, half pierced or that square one, half above.",,,,07B,True,"Oeh, dit is het euh schapje met het plateau dat boven doorboord is.",,"Ugh, this is the euh shelf with the platform pierced at the top.",,07B,07B,,,True,1099,981757.0,982177.0,420.0,1085226.0,1085556.0,330.0,both,right,both
29,01C,B,1.0,1_1,A,1.0,,,01C,,,46560,46758,198,A,1.0,1_1,A,1.0,,01C,,,,65864,66210,346,,Of een soort uitbuilende eh ding naar links.,,Or some kind of bulging eh thing to the left.,,,01C,01C,True,"Dus dat vierkantje, die soort van schroeft er bovenop en aan de zijkant twee dingen die er soort van insteken als het ware.",,"So that square, that kind of screws on top of it and on the side two things that kind of stick in as it were.",,01C-REP,,,,True,1100,46494.0,46824.0,330.0,65864.0,66210.0,346.0,left,both,both
29,01B,A,1.0,1_1,A,1.0,,01B,,,,59942,60342,400,B,2.0,2_2,B,1.0,,,01B,,,785938,787341,1403,"Dus dat vierkantje, die soort van schroeft er bovenop en aan de zijkant twee dingen die er soort van insteken als het ware.",,"So that square, that kind of screws on top of it and on the side two things that kind of stick in as it were.",,01B,01B,,,True,,Met een eh aan de ene kant een soort vierkant.,,With an eh on one side a kind of square.,,,01B,01B,True,1101,59942.0,60342.0,400.0,785938.0,787341.0,1403.0,both,both,both
29,01A,A,1.0,1_1,A,1.0,,01A,,,,61678,61898,220,B,2.0,2_2,B,1.0,,,01A,,,788711,789427,716,"Dus dat vierkantje, die soort van schroeft er bovenop en aan de zijkant twee dingen die er soort van insteken als het ware.",,"So that square, that kind of screws on top of it and on the side two things that kind of stick in as it were.",,,01A,,,True,Mhmm,,Mhmm,,,,,01A,True,1102,61623.0,61953.0,330.0,788711.0,789427.0,716.0,right,right,right
29,01C,A,1.0,1_1,A,1.0,,01C,,,,65864,66210,346,B,2.0,2_2,B,1.0,,,01C,,,791630,792098,468,"Dus dat vierkantje, die soort van schroeft er bovenop en aan de zijkant twee dingen die er soort van insteken als het ware.",,"So that square, that kind of screws on top of it and on the side two things that kind of stick in as it were.",,01C-REP,,,,True,,En aan de zijkant nog twee dezelfde schroeven.,,And on the side two more of the same screws.,,,,01C,True,1103,65864.0,66210.0,346.0,791630.0,792098.0,468.0,left,right,left_right
29,14A,B,1.0,1_2,B,14.0,,,14A,,,90325,90561,236,A,1.0,1_2,B,14.0,,14A,,,,128733,128973,240,,Maar er zit bovenop wel een ehh een een bal.,,But there is an ehh a a ball on top.,,,,14A,True,"Dus je hebt de bol, dat soort bal eh op de bovenkant en dan die pilaar aan de andere kant.",,"So you have the sphere, that kind of ball eh on top and then that pillar on the other side.",,14A,,,,True,1104,90278.0,90608.0,330.0,128688.0,129018.0,330.0,left,right,left_right
29,14C,B,1.0,1_2,B,14.0,,,14C,,,115261,115481,220,A,1.0,1_2,B,14.0,,14C,,,,133051,133631,580,,"Ja, pilaar, paal.",,"Yes, pillar, post.",,,,14C,True,"Dus je hebt de bol, dat soort bal eh op de bovenkant en dan die pilaar aan de andere kant.",,"So you have the sphere, that kind of ball eh on top and then that pillar on the other side.",,,14C,,,True,1105,115206.0,115536.0,330.0,133051.0,133631.0,580.0,right,right,right
29,14C,A,1.0,1_2,B,14.0,,14C,,,,133051,133631,580,B,3.0,3_10,B,14.0,,,14C,,,1263820,1265306,1486,"Dus je hebt de bol, dat soort bal eh op de bovenkant en dan die pilaar aan de andere kant.",,"So you have the sphere, that kind of ball eh on top and then that pillar on the other side.",,,14C,,,True,,En aan een paal eh naar beneden zeg maar zit-,,And sitting on a pole eh down say-,,,,14C,True,1106,133051.0,133631.0,580.0,1263820.0,1265306.0,1486.0,right,right,right
29,11B,A,1.0,1_3,A,11.0,,11B,,,,145260,145460,200,B,2.0,2_12,B,11.0,,,11B,,,1067413,1068821,1408,"Nu is de bol niet of de bal niet op de bovenkant, maar aan de zijkant.",,"Now the sphere is not or the ball is not on the top, but on the side.",,11B,11B,,,True,,Heeft hij weer een bal aan de voorkant er tegenaan zitten.,,Does he have another ball in the front against it.,,,11B,,True,1107,145195.0,145525.0,330.0,1067413.0,1068821.0,1408.0,both,left,both
29,11C,A,1.0,1_3,A,11.0,,11C,,,,153126,153810,684,B,2.0,2_12,B,11.0,,,11C,,,1071875,1072479,604,En aan een van beide kanten heb je iets wat uitsteekt.,,And on either side you have something sticking out.,,11C,,,,True,,Dan aan de zijkant een heel best wel klein driehoekig armpje.,,Then on the side a very best little triangular arm.,,,,11C,True,1108,153126.0,153810.0,684.0,1071875.0,1072479.0,604.0,left,right,left_right
29,11A,A,1.0,1_3,A,11.0,,11A,,,,165910,166130,220,B,4.0,4_16,B,11.0,,,11A,,,1500978,1501278,300,En ehm je hebt weer een soort van ja ehm soort van pilaar die uitsteekt aan de bovenkant.,,And ehm you have another kind of yes ehm kind of pillar sticking out at the top.,,,11A,,,True,,,,,,,,11A,True,1109,165855.0,166185.0,330.0,1500963.0,1501293.0,330.0,right,right,right
29,12B,B,1.0,1_4,B,12.0,,,12B,,,192162,193342,1180,A,2.0,2_5,A,12.0,,12B,,,,892445,893221,776,,Dikke armachtig iets wat uitstikt aan de zijkant.,,Thick arm-like something sticking out on the side.,,,,12B,True,Een soort van plat bord en aan de zijkant een hele dikke arm met een schuine spijker.,,A kind of flat board and on the side a very thick arm with an angled nail.,,12B,,,,True,1110,192162.0,193342.0,1180.0,892445.0,893221.0,776.0,left,right,left_right
29,12A,B,1.0,1_4,B,12.0,,,12A,,,209132,209481,349,A,2.0,2_5,A,12.0,,12A,,,,889733,890206,473,,Eh heeft hij ook nog een soort platbord aan de eh weer een de andere kant.,,Um he also has a kind of flat board on the um again one the other side.,,,,12A,True,Een soort van plat bord en aan de zijkant een hele dikke arm met een schuine spijker.,,A kind of flat board and on the side a very thick arm with an angled nail.,,12A,12A,,,True,1111,209132.0,209481.0,349.0,889733.0,890206.0,473.0,both,right,both
29,07B,A,1.0,1_5,A,7.0,,07B,,,,228532,228964,432,B,2.0,2_10,B,7.0,,,07B,,,1012521,1012721,200,Zeg maar een een plat ding met twee schuine poten aan de onderkant.,,Say a one a flat thing with two angled legs at the bottom.,,07B,07B,,,True,,Lijkt een beetje op een tafeltje met eh twee schuine poten.,,Looks a bit like a little table with um two sloping legs.,,,,07B,True,1112,228532.0,228964.0,432.0,1012456.0,1012786.0,330.0,both,right,both
29,07C,A,1.0,1_5,A,7.0,,07C,,,,229520,231433,1913,B,2.0,2_10,B,7.0,,,07C,,,1014213,1014764,551,Zeg maar een een plat ding met twee schuine poten aan de onderkant.,,Say a one a flat thing with two angled legs at the bottom.,,07C,07C,,,True,,Lijkt een beetje op een tafeltje met eh twee schuine poten.,,Looks a bit like a little table with um two sloping legs.,,,,07C,True,1113,229520.0,231433.0,1913.0,1014213.0,1014764.0,551.0,both,right,both
29,07A,A,1.0,1_5,A,7.0,,07A,,,,233305,234925,1620,B,2.0,2_10,B,7.0,,,07A,,,1041884,1042544,660,En daar bovenop...,,And on top of that...,,,07A,,,True,,En dan op dat tafeltje zit een soort omgekeerde piramide.,,And then on that little table sits a kind of inverted pyramid.,,,,07A,True,1114,233305.0,234925.0,1620.0,1041884.0,1042544.0,660.0,right,right,right
29,16C,B,1.0,1_6,B,16.0,,,16C,,,278465,279332,867,A,2.0,2_15,A,16.0,,16C,,,,1115277,1115557,280,,ook weer zo'n bowlingkegel die precies hetzelfde aan is als de bovenkant,,another one of those bowling cones that is exactly the same on as the top,,,,16C,True,"en twee kegels één aan de bovenkant, één aan de zijkant.",,"and two cones one at the top, one on the side.",,16C,,,,True,1115,278465.0,279332.0,867.0,1115252.0,1115582.0,330.0,left,right,left_right
29,16A,B,1.0,1_6,B,16.0,,,16A,,,281284,281484,200,A,2.0,2_15,A,16.0,,16A,,,,1114817,1115177,360,,ook weer zo'n bowlingkegel die precies hetzelfde aan is als de bovenkant,,another one of those bowling cones that is exactly the same on as the top,,,,16A,True,"en twee kegels één aan de bovenkant, één aan de zijkant.",,"and two cones one at the top, one on the side.",,,16A,,,True,1116,281219.0,281549.0,330.0,1114817.0,1115177.0,360.0,right,right,right
29,03C,A,1.0,1_7,A,3.0,,03C,,,,335323,338350,3027,B,1.0,1_7,A,3.0,,,03C,,,343621,344774,1153,Dus aan de onderkant heb je een soort van driehoek en dan een spiraalachtig iets.,,So at the bottom you have kind of a triangle and then a spiral-like something.,,,03C,,,True,,"Die komt heel, of ja, die spiraal en daar bovenop zit dan",,"That one comes whole, or yes, that spiral and on top of that is then",,,,03C,True,1117,335323.0,338350.0,3027.0,343621.0,344774.0,1153.0,right,right,right
29,08B,B,1.0,1_8,B,8.0,,,08B,,,385238,385728,490,A,2.0,2_3,A,8.0,,08B,,,,854697,855423,726,,Soort kegelachtige spijker.,,Kind of cone-like nail.,,,,08B,True,Ruiten met twee Eiffeltorens.,,Diamonds with two Eiffel Towers.,,08B,08B,,,True,1118,385238.0,385728.0,490.0,854697.0,855423.0,726.0,both,right,both
